Theta_now,V_trans,Lmot_RPM,Rmot_RPM,Output_lmot,Output_rmot,DN_Lmot,DN_Rmot
-7.70,0.11,2.27,1.22,46.00,46.00,29,94
-7.73,0.10,2.04,1.07,51.00,51.00,29,94
-7.70,0.09,1.81,0.94,52.00,52.00,28,93
-7.90,0.08,1.58,0.82,68.00,68.00,28,93
-7.87,0.07,1.38,0.72,72.00,72.00,27,93
-7.91,0.06,1.17,0.60,75.00,75.00,26,92
-7.75,0.04,0.93,0.44,66.00,66.00,25,91
-7.59,0.03,0.69,0.30,72.00,72.00,24,90
-7.47,0.02,0.46,0.15,75.00,75.00,22,89
-7.39,0.01,0.25,0.00,77.00,77.00,20,87
-7.05,-0.01,0.00,-0.17,68.00,68.00,18,85
-6.65,-0.02,-0.21,-0.36,64.00,64.00,15,83
-6.40,-0.03,-0.45,-0.52,64.00,64.00,13,81
-6.10,-0.04,-0.65,-0.73,62.00,62.00,10,78
-5.68,-0.06,-0.84,-0.87,53.00,53.00,8,76
-5.39,-0.07,-1.02,-1.07,55.00,55.00,5,73
-4.93,-0.08,-1.16,-1.22,49.00,49.00,2,70
-4.42,-0.09,-1.30,-1.36,38.00,38.00,0,67
-4.00,-0.09,-1.43,-1.46,35.00,35.00,-2,65
-3.63,-0.10,-1.53,-1.60,32.00,32.00,-5,62
-3.28,-0.11,-1.59,-1.68,-30.00,-30.00,-7,59
-3.24,-0.11,-1.62,-1.75,37.00,37.00,-9,57
-3.24,-0.11,-1.62,-1.76,45.00,45.00,-11,55
-3.22,-0.11,-1.63,-1.78,45.00,45.00,-12,53
-3.32,-0.11,-1.61,-1.84,61.00,61.00,-14,50
-3.19,-0.11,-1.59,-1.87,53.00,53.00,-16,48
-2.91,-0.11,-1.62,-1.90,46.00,46.00,-18,46
-2.69,-0.12,-1.65,-1.92,44.00,44.00,-20,44
-2.49,-0.12,-1.68,-1.97,43.00,43.00,-22,41
-2.33,-0.12,-1.70,-1.99,40.00,40.00,-24,39
-2.15,-0.12,-1.72,-2.00,38.00,38.00,-26,37
-1.94,-0.12,-1.74,-1.99,35.00,35.00,-28,35
-1.67,-0.12,-1.75,-1.98,31.00,31.00,-29,33
-1.48,-0.12,-1.75,-1.95,0.00,0.00,-31,31
-1.35,-0.12,-1.74,-1.92,0.00,0.00,-33,29
-1.30,-0.12,-1.71,-1.85,0.00,0.00,-34,28
-1.39,-0.11,-1.65,-1.76,39.00,39.00,-36,27
-1.52,-0.11,-1.63,-1.65,48.00,48.00,-37,26
-1.49,-0.10,-1.59,-1.56,42.00,42.00,-39,26
-1.43,-0.10,-1.57,-1.50,42.00,42.00,-40,25
-1.32,-0.10,-1.56,-1.42,37.00,37.00,-42,24
-1.18,-0.10,-1.59,-1.37,34.00,34.00,-44,23
-1.01,-0.09,-1.60,-1.31,0.00,0.00,-45,22
-0.97,-0.09,-1.58,-1.27,0.00,0.00,-47,21
-0.99,-0.09,-1.57,-1.17,0.00,0.00,-48,21
-1.06,-0.08,-1.53,-1.08,41.00,41.00,-50,21
-1.14,-0.08,-1.47,-0.99,45.00,45.00,-51,21
-1.02,-0.08,-1.44,-0.92,36.00,36.00,-52,20
-0.96,-0.07,-1.42,-0.83,0.00,0.00,-53,20
-0.97,-0.07,-1.39,-0.77,0.00,0.00,-54,20
-1.09,-0.07,-1.33,-0.69,42.00,42.00,-55,20
-1.03,-0.06,-1.27,-0.62,38.00,38.00,-56,20
-1.07,-0.06,-1.21,-0.58,38.00,38.00,-56,20
-1.00,-0.06,-1.18,-0.52,0.00,0.00,-57,20
-1.01,-0.05,-1.11,-0.47,0.00,0.00,-58,20
-1.01,-0.05,-1.05,-0.42,0.00,0.00,-58,20
-1.00,-0.04,-0.97,-0.38,0.00,0.00,-59,20
-1.02,-0.04,-0.90,-0.34,0.00,0.00,-59,20
-1.03,-0.04,-0.81,-0.31,0.00,0.00,-59,20
-0.96,-0.03,-0.73,-0.28,0.00,0.00,-59,20
-0.92,-0.03,-0.65,-0.25,0.00,0.00,-59,20
-0.84,-0.03,-0.59,-0.23,-39.00,-39.00,-59,20
-0.71,-0.02,-0.53,-0.18,-45.00,-45.00,-59,20
-0.56,-0.02,-0.43,-0.14,-53.00,-53.00,-58,21
-0.36,-0.01,-0.31,0.00,-66.00,-66.00,-58,22
-0.74,-0.00,-0.16,0.12,-47.00,-47.00,-56,23
-1.22,0.01,0.00,0.18,35.00,35.00,-55,24
-1.48,0.01,0.00,0.26,36.00,36.00,-54,24
-1.59,0.01,0.00,0.25,0.00,0.00,-53,25
-1.56,0.01,0.00,0.23,0.00,0.00,-53,25
-1.37,0.01,0.00,0.21,-45.00,-45.00,-53,25
-1.16,0.01,0.00,0.19,-53.00,-53.00,-53,25
-1.04,0.01,0.00,0.21,-59.00,-59.00,-52,25
-1.35,0.01,0.00,0.31,-39.00,-39.00,-52,26
-1.76,0.01,0.00,0.33,0.00,0.00,-51,27
-1.94,0.01,0.00,0.34,0.00,0.00,-50,28
-2.00,0.01,0.00,0.38,0.00,0.00,-50,28
-1.91,0.01,0.00,0.37,0.00,0.00,-50,28
-1.81,0.01,0.00,0.33,0.00,0.00,-49,28
-1.74,0.01,0.00,0.30,-37.00,-37.00,-49,28
-1.68,0.01,0.00,0.27,-38.00,-38.00,-49,28
-1.61,0.01,0.00,0.24,-40.00,-40.00,-49,28
-1.64,0.01,0.00,0.24,-38.00,-38.00,-49,29
-1.65,0.01,0.00,0.24,-37.00,-37.00,-49,29
-1.69,0.01,0.00,0.26,-34.00,-34.00,-49,29
-1.73,0.01,0.00,0.26,-35.00,-35.00,-49,30
-1.74,0.01,0.00,0.23,-34.00,-34.00,-49,30
-1.77,0.01,0.00,0.24,-34.00,-34.00,-49,30
-1.77,0.01,0.00,0.21,0.00,0.00,-49,30
-1.78,0.01,0.00,0.19,0.00,0.00,-49,30
-1.82,0.01,0.00,0.17,0.00,0.00,-49,30
-1.85,0.01,0.00,0.15,0.00,0.00,-49,30
-1.87,0.00,0.00,0.14,0.00,0.00,-49,30
-1.90,0.00,0.00,0.13,0.00,0.00,-49,30
-1.95,0.00,0.00,0.11,0.00,0.00,-49,30
-1.99,0.00,0.00,0.00,0.00,0.00,-49,30
-2.02,0.00,0.00,0.00,0.00,0.00,-49,30
-2.06,0.00,0.00,0.00,0.00,0.00,-49,30
-2.10,0.00,0.00,0.00,0.00,0.00,-49,30
-2.15,0.00,0.00,0.00,40.00,40.00,-49,30
-2.21,0.00,0.00,0.00,43.00,43.00,-49,30
-2.28,0.00,0.00,0.00,46.00,46.00,-50,29
-2.37,0.00,0.00,0.00,49.00,49.00,-51,28
-2.36,-0.00,-0.12,0.00,45.00,45.00,-52,27
-2.02,-0.01,-0.18,0.00,-30.00,-30.00,-53,26
-1.69,-0.01,-0.26,0.00,0.00,0.00,-53,26
-1.45,-0.01,-0.25,0.00,0.00,0.00,-54,25
-1.34,-0.01,-0.25,0.00,-40.00,-40.00,-54,25
-1.37,-0.01,-0.23,0.00,-37.00,-37.00,-54,26
-1.31,-0.01,-0.16,0.00,-38.00,-38.00,-53,26
-1.47,0.00,0.00,0.00,-33.00,-33.00,-53,27
-1.56,0.00,0.00,0.00,0.00,0.00,-52,27
-1.66,0.00,0.00,0.00,0.00,0.00,-52,27
-1.56,0.00,0.00,0.00,-37.00,-37.00,-51,28
-1.51,0.00,0.00,0.00,-39.00,-39.00,-51,28
-1.43,0.00,0.00,0.00,-43.00,-43.00,-51,28
-1.38,0.00,0.00,0.00,-44.00,-44.00,-51,28
-1.32,0.00,0.00,0.00,-45.00,-45.00,-51,28
-1.25,0.00,0.00,0.00,-49.00,-49.00,-51,28
-1.19,0.00,0.00,0.00,-52.00,-52.00,-51,28
-1.15,0.00,0.00,0.00,-53.00,-53.00,-51,28
-1.02,0.00,0.00,0.00,-57.00,-57.00,-51,29
-1.02,0.00,0.00,0.00,-56.00,-56.00,-51,29
-1.10,0.00,0.00,0.00,-52.00,-52.00,-51,29
-1.21,0.00,0.00,0.00,-48.00,-48.00,-51,30
-1.27,0.00,0.00,0.00,-45.00,-45.00,-50,31
-1.38,0.00,0.00,0.00,-41.00,-41.00,-50,31
-1.48,0.00,0.00,0.00,-38.00,-38.00,-49,32
-1.55,0.00,0.00,0.00,-38.00,-38.00,-49,32
-1.62,0.00,0.00,0.00,-37.00,-37.00,-48,33
-1.67,0.00,0.00,0.00,-37.00,-37.00,-48,33
-1.71,0.00,0.00,0.00,-37.00,-37.00,-47,33
-1.72,0.00,0.00,0.00,-37.00,-37.00,-47,33
-1.70,0.00,0.00,0.00,-39.00,-39.00,-47,33
-1.76,0.00,0.00,0.00,-37.00,-37.00,-47,33
-1.79,0.00,0.00,0.00,-36.00,-36.00,-47,33
-1.82,0.00,0.00,0.00,-34.00,-34.00,-47,33
-1.85,0.00,0.00,0.00,-32.00,-32.00,-47,33
-1.97,0.00,0.00,0.00,0.00,0.00,-47,33
-2.10,0.00,0.00,0.00,0.00,0.00,-47,33
-2.21,0.00,0.00,0.00,0.00,0.00,-47,33
-2.35,0.00,0.00,0.00,45.00,45.00,-47,33
-2.43,0.00,0.00,0.00,47.00,47.00,-47,33
-2.56,0.00,0.00,0.00,53.00,53.00,-47,32
-2.69,0.00,0.00,0.00,60.00,60.00,-49,32
-1.94,-0.01,-0.12,-0.12,0.00,0.00,-50,30
-1.57,-0.01,-0.18,-0.18,0.00,0.00,-50,30
-1.31,-0.01,-0.21,-0.21,-52.00,-52.00,-51,29
-0.91,-0.02,-0.23,-0.23,-59.00,-59.00,-51,29
-1.27,-0.01,-0.21,-0.16,-36.00,-36.00,-51,30
-1.58,-0.01,-0.17,0.00,-30.00,-30.00,-51,31
-1.93,0.00,0.00,0.00,0.00,0.00,-51,31
-2.24,0.00,0.00,0.00,52.00,52.00,-50,32
-2.48,0.00,0.00,0.00,57.00,57.00,-50,32
-2.57,0.00,0.00,0.00,57.00,57.00,-51,31
-2.53,-0.00,-0.12,0.00,48.00,48.00,-52,30
-1.97,-0.01,-0.20,0.00,-38.00,-38.00,-53,30
-1.57,-0.01,-0.25,0.00,0.00,0.00,-54,29
-1.36,-0.01,-0.23,0.00,-49.00,-49.00,-54,29
-1.49,-0.01,-0.21,0.00,0.00,0.00,-54,29
-1.51,-0.01,-0.16,0.00,-31.00,-31.00,-54,30
-1.52,-0.00,-0.14,0.00,-34.00,-34.00,-54,30
-1.43,-0.00,-0.11,0.00,-42.00,-42.00,-53,30
-1.66,0.00,0.00,0.00,0.00,0.00,-53,31
-1.74,0.00,0.00,0.00,0.00,0.00,-52,31
-1.66,0.00,0.00,0.00,-37.00,-37.00,-52,31
-1.52,0.00,0.00,0.00,-45.00,-45.00,-52,31
-1.71,0.00,0.00,0.00,0.00,0.00,-52,32
-1.74,0.00,0.00,0.00,0.00,0.00,-51,32
-1.53,0.00,0.00,0.00,-45.00,-45.00,-51,32
-1.39,0.00,0.00,0.00,-51.00,-51.00,-51,32
-1.26,0.00,0.00,0.00,-52.00,-52.00,-51,32
-1.18,0.00,0.00,0.00,-52.00,-52.00,-51,32
-1.36,0.00,0.00,0.00,-44.00,-44.00,-50,32
-1.48,0.00,0.00,0.00,-39.00,-39.00,-50,33
-1.71,0.00,0.00,0.00,-32.00,-32.00,-49,33
-1.79,0.00,0.00,0.00,-31.00,-31.00,-48,33
-1.86,0.00,0.00,0.00,-31.00,-31.00,-48,34
-1.92,0.00,0.00,0.00,0.00,0.00,-48,34
-1.93,0.00,0.00,0.00,0.00,0.00,-47,34
-2.00,0.00,0.00,0.00,0.00,0.00,-47,34
-2.06,0.00,0.00,0.00,0.00,0.00,-47,34
-2.17,0.00,0.00,0.00,0.00,0.00,-48,34
-2.27,0.00,0.00,0.00,0.00,0.00,-48,34
-2.38,0.00,0.00,0.00,45.00,45.00,-48,34
-2.46,0.00,0.00,0.00,49.00,49.00,-48,33
-2.48,0.00,0.00,0.00,51.00,51.00,-49,33
-2.37,0.00,0.00,0.00,48.00,48.00,-50,32
-2.06,0.00,0.00,0.00,0.00,0.00,-51,31
-1.85,0.00,0.00,0.00,0.00,0.00,-51,30
-1.80,0.00,0.00,0.00,0.00,0.00,-52,30
-1.86,0.00,0.00,0.00,0.00,0.00,-53,29
-1.98,0.00,0.00,0.00,40.00,40.00,-53,29
-2.04,0.00,0.00,0.00,41.00,41.00,-53,29
-1.72,0.00,0.00,0.00,0.00,0.00,-54,29
-1.72,0.00,0.00,0.00,0.00,0.00,-54,29
-1.76,0.00,0.00,0.00,0.00,0.00,-54,29
-1.76,0.00,0.00,0.00,0.00,0.00,-54,29
-1.75,0.00,0.00,0.00,0.00,0.00,-54,29
-1.73,0.00,0.00,0.00,0.00,0.00,-54,29
-1.68,0.00,0.00,0.00,0.00,0.00,-54,29
-1.63,0.00,0.00,0.00,0.00,0.00,-54,29
-1.55,0.00,0.00,0.00,-38.00,-38.00,-54,29
-1.45,0.00,0.00,0.00,-42.00,-42.00,-54,29
-1.40,0.00,0.00,0.00,-45.00,-45.00,-53,30
-1.27,0.00,0.00,0.00,-52.00,-52.00,-52,30
-1.51,0.00,0.00,0.00,-36.00,-36.00,-52,31
-1.87,0.00,0.00,0.00,0.00,0.00,-51,32
-2.05,0.00,0.00,0.00,0.00,0.00,-50,33
-2.13,0.00,0.00,0.00,0.00,0.00,-50,33
-2.02,0.00,0.00,0.00,0.00,0.00,-49,33
-1.93,0.00,0.00,0.00,0.00,0.00,-49,33
-1.88,0.00,0.00,0.00,0.00,0.00,-49,33
-1.86,0.00,0.00,0.00,0.00,0.00,-49,33
-1.88,0.00,0.00,0.00,0.00,0.00,-49,33
-1.91,0.00,0.00,0.00,0.00,0.00,-49,33
-1.95,0.00,0.00,0.00,0.00,0.00,-49,33
-2.01,0.00,0.00,0.00,0.00,0.00,-49,33
-2.08,0.00,0.00,0.00,0.00,0.00,-49,33
-2.16,0.00,0.00,0.00,0.00,0.00,-49,33
-2.26,0.00,0.00,0.00,42.00,42.00,-49,33
-2.40,0.00,0.00,0.00,47.00,47.00,-49,33
-2.52,0.00,0.00,0.00,52.00,52.00,-50,33
-2.66,0.00,0.00,0.00,60.00,60.00,-51,32
-1.76,-0.00,-0.12,0.00,0.00,0.00,-52,31
-1.40,-0.01,-0.15,0.00,-54.00,-54.00,-52,30
-1.30,-0.01,-0.16,0.00,-53.00,-53.00,-52,30
-1.70,-0.00,-0.12,0.00,0.00,0.00,-52,30
-1.92,-0.00,-0.11,0.00,0.00,0.00,-52,30
-2.14,0.00,0.00,0.00,46.00,46.00,-52,31
-2.21,0.00,0.00,0.00,47.00,47.00,-52,31
-2.14,0.00,0.00,0.00,43.00,43.00,-53,30
-1.81,0.00,0.00,0.00,0.00,0.00,-53,29
-1.59,0.00,0.00,0.00,0.00,0.00,-54,29
-1.48,0.00,0.00,0.00,-44.00,-44.00,-54,29
-1.50,0.00,0.00,0.00,-37.00,-37.00,-54,29
-1.47,0.00,0.00,0.00,-40.00,-40.00,-53,30
-1.56,0.00,0.00,0.00,-38.00,-38.00,-53,30
-1.60,0.00,0.00,0.00,-32.00,-32.00,-52,31
-1.79,0.00,0.00,0.00,0.00,0.00,-51,32
-1.95,0.00,0.00,0.00,0.00,0.00,-51,32
-1.94,0.00,0.00,0.00,0.00,0.00,-50,32
-1.79,0.00,0.00,0.00,0.00,0.00,-50,32
-1.68,0.00,0.00,0.00,-40.00,-40.00,-50,32
-1.66,0.00,0.00,0.00,-40.00,-40.00,-50,32
-1.56,0.00,0.00,0.00,-43.00,-43.00,-50,33
-1.69,0.00,0.00,0.00,-35.00,-35.00,-50,33
-1.74,0.00,0.00,0.00,-31.00,-31.00,-49,33
-1.80,0.00,0.00,0.00,-33.00,-33.00,-49,34
-1.71,0.00,0.00,0.00,-38.00,-38.00,-49,34
-1.73,0.00,0.00,0.00,-35.00,-35.00,-49,34
-1.85,0.00,0.00,0.00,0.00,0.00,-49,34
-1.90,0.00,0.00,0.00,0.00,0.00,-49,34
-2.02,0.00,0.00,0.00,0.00,0.00,-49,34
-2.13,0.00,0.00,0.00,0.00,0.00,-49,34
-2.25,0.00,0.00,0.00,43.00,43.00,-49,34
-2.37,0.00,0.00,0.00,47.00,47.00,-49,33
-2.53,0.00,0.00,0.00,53.00,53.00,-50,33
-2.65,0.00,0.00,0.00,60.00,60.00,-51,32
-2.13,-0.00,-0.12,0.00,-33.00,-33.00,-52,31
-1.74,-0.01,-0.15,0.00,0.00,0.00,-53,30
-1.55,-0.01,-0.16,0.00,-44.00,-44.00,-53,30
-1.72,-0.01,-0.17,0.00,0.00,0.00,-53,30
-1.84,-0.00,-0.15,0.00,0.00,0.00,-53,30
-1.97,-0.00,-0.14,0.00,42.00,42.00,-53,30
-2.05,-0.00,-0.15,0.00,43.00,43.00,-53,30
-2.06,-0.01,-0.16,0.00,42.00,42.00,-54,30
-1.91,-0.01,-0.21,0.00,36.00,36.00,-55,29
-1.39,-0.01,-0.29,0.00,-48.00,-48.00,-55,29
-1.01,-0.01,-0.26,0.00,-60.00,-60.00,-55,29
-0.88,-0.01,-0.21,0.00,-61.00,-61.00,-55,30
-1.56,0.00,0.00,0.00,36.00,36.00,-54,30
-2.03,0.00,0.00,0.00,53.00,53.00,-53,31
-2.36,0.00,0.00,0.00,60.00,60.00,-54,31
-1.55,0.00,0.00,0.00,-50.00,-50.00,-54,30
-1.21,0.00,0.00,0.00,-62.00,-62.00,-54,31
-0.94,0.00,0.00,0.00,-70.00,-70.00,-53,31
-1.51,0.00,0.00,0.00,32.00,32.00,-52,32
-1.78,0.00,0.00,0.00,0.00,0.00,-51,33
-1.93,0.00,0.00,0.00,0.00,0.00,-51,33
-1.84,0.00,0.00,0.00,0.00,0.00,-51,33
-1.68,0.00,0.00,0.00,-42.00,-42.00,-51,33
-1.61,0.00,0.00,0.00,-44.00,-44.00,-51,33
-1.59,0.00,0.00,0.00,-43.00,-43.00,-51,34
-1.51,0.00,0.00,0.00,-44.00,-44.00,-50,34
-1.89,0.00,0.00,0.00,0.00,0.00,-49,34
-2.13,0.00,0.00,0.00,0.00,0.00,-49,34
-2.23,0.00,0.00,0.00,0.00,0.00,-49,34
-2.30,0.00,0.00,0.00,41.00,41.00,-49,34
-2.46,0.00,0.00,0.00,49.00,49.00,-49,33
-2.63,0.00,0.00,0.00,56.00,56.00,-50,33
-2.61,0.00,0.00,0.00,53.00,53.00,-51,32
-2.25,0.00,0.00,0.00,-31.00,-31.00,-52,31
-2.05,0.00,0.00,0.00,-30.00,-30.00,-52,30
-1.91,0.00,0.00,0.00,0.00,0.00,-53,30
-1.96,0.00,0.00,0.00,0.00,0.00,-53,30
-2.09,0.00,0.00,0.00,43.00,43.00,-53,30
-2.21,0.00,0.00,0.00,49.00,49.00,-53,30
-2.32,0.00,0.00,0.00,51.00,51.00,-54,30
-2.02,0.00,0.00,0.00,33.00,33.00,-55,30
-1.62,0.00,0.00,0.00,0.00,0.00,-55,29
-1.41,0.00,0.00,0.00,-46.00,-46.00,-56,28
-1.33,0.00,0.00,0.00,-46.00,-46.00,-56,28
-1.28,0.00,0.00,0.00,-45.00,-45.00,-55,29
-1.50,0.00,0.00,0.00,-34.00,-34.00,-54,30
-1.48,0.00,0.00,0.00,-39.00,-39.00,-54,31
-1.88,0.00,0.00,0.00,0.00,0.00,-53,31
-1.98,0.00,0.00,0.00,0.00,0.00,-52,32
-1.96,0.00,0.00,0.00,0.00,0.00,-52,32
-1.80,0.00,0.00,0.00,0.00,0.00,-51,32
-1.53,0.00,0.00,0.00,-48.00,-48.00,-51,32
-1.39,0.00,0.00,0.00,-52.00,-52.00,-51,32
-1.40,0.00,0.00,0.00,-43.00,-43.00,-51,32
-1.37,0.00,0.00,0.00,-47.00,-47.00,-51,33
-1.36,0.00,0.00,0.00,-45.00,-45.00,-51,33
-1.46,0.00,0.00,0.00,-42.00,-42.00,-50,33
-1.49,0.00,0.00,0.00,-42.00,-42.00,-50,34
-1.53,0.00,0.00,0.00,-42.00,-42.00,-50,34
-1.64,0.00,0.00,0.00,-37.00,-37.00,-49,34
-1.67,0.00,0.00,0.00,-37.00,-37.00,-49,34
-1.73,0.00,0.00,0.00,-35.00,-35.00,-48,34
-1.87,0.00,0.00,0.00,0.00,0.00,-48,34
-1.92,0.00,0.00,0.00,0.00,0.00,-48,34
-2.01,0.00,0.00,0.00,0.00,0.00,-48,34
-2.13,0.00,0.00,0.00,0.00,0.00,-48,34
-2.25,0.00,0.00,0.00,0.00,0.00,-48,34
-2.40,0.00,0.00,0.00,47.00,47.00,-48,34
-2.57,0.00,0.00,0.00,53.00,53.00,-48,33
-2.66,0.00,0.00,0.00,58.00,58.00,-49,33
-2.74,-0.01,-0.12,-0.12,65.00,65.00,-50,31
-1.85,-0.01,-0.23,-0.20,0.00,0.00,-51,31
-1.45,-0.02,-0.32,-0.28,0.00,0.00,-52,30
-1.13,-0.02,-0.34,-0.30,-55.00,-55.00,-53,29
-0.95,-0.02,-0.35,-0.31,-53.00,-53.00,-53,29
-1.30,-0.02,-0.32,-0.24,-30.00,-30.00,-53,29
-1.53,-0.01,-0.28,-0.14,0.00,0.00,-53,30
-1.68,-0.01,-0.23,0.00,0.00,0.00,-53,31
-1.77,-0.01,-0.21,0.00,0.00,0.00,-53,31
-1.80,-0.01,-0.19,0.00,0.00,0.00,-53,31
-1.79,-0.01,-0.17,0.00,0.00,0.00,-53,31
-1.73,-0.00,-0.15,0.00,0.00,0.00,-53,31
-1.69,-0.00,-0.14,0.00,0.00,0.00,-53,31
-1.63,-0.00,-0.12,0.00,0.00,0.00,-53,31
-1.54,-0.00,-0.11,0.00,-39.00,-39.00,-53,31
-1.48,0.00,0.00,0.00,-43.00,-43.00,-53,32
-1.34,0.00,0.00,0.00,-50.00,-50.00,-53,32
-1.50,0.00,0.00,0.00,-37.00,-37.00,-52,32
-1.61,0.00,0.00,0.00,-34.00,-34.00,-51,32
-1.68,0.00,0.00,0.00,-35.00,-35.00,-51,33
-1.81,0.00,0.00,0.00,0.00,0.00,-50,33
-1.85,0.00,0.00,0.00,0.00,0.00,-50,33
-1.74,0.00,0.00,0.00,-38.00,-38.00,-49,33
-1.74,0.00,0.00,0.00,-37.00,-37.00,-49,33
-1.80,0.00,0.00,0.00,-35.00,-35.00,-49,33
-1.85,0.00,0.00,0.00,0.00,0.00,-49,33
-1.88,0.00,0.00,0.00,0.00,0.00,-49,33
-1.93,0.00,0.00,0.00,0.00,0.00,-49,33
-2.00,0.00,0.00,0.00,0.00,0.00,-49,33
-2.07,0.00,0.00,0.00,0.00,0.00,-49,33
-2.16,0.00,0.00,0.00,0.00,0.00,-49,33
-2.27,0.00,0.00,0.00,42.00,42.00,-49,33
-2.38,0.00,0.00,0.00,46.00,46.00,-49,33
-2.53,0.00,0.00,0.00,52.00,52.00,-50,33
-2.61,0.00,0.00,0.00,58.00,58.00,-51,32
-2.46,-0.00,-0.12,0.00,45.00,45.00,-52,31
-1.95,-0.01,-0.20,0.00,-40.00,-40.00,-53,30
-1.65,-0.01,-0.28,0.00,0.00,0.00,-54,29
-1.50,-0.01,-0.30,0.00,0.00,0.00,-54,29
-1.50,-0.01,-0.29,0.00,0.00,0.00,-55,29
-1.55,-0.01,-0.29,0.00,0.00,0.00,-55,29
-1.62,-0.01,-0.28,0.00,0.00,0.00,-55,29
-1.61,-0.01,-0.25,0.00,0.00,0.00,-55,29
-1.53,-0.01,-0.23,0.00,0.00,0.00,-55,29
-1.42,-0.01,-0.20,0.00,-40.00,-40.00,-55,29
-1.27,-0.01,-0.16,0.00,-46.00,-46.00,-55,29
-1.14,0.00,0.00,0.00,-51.00,-51.00,-54,30
-1.21,0.00,0.00,0.00,-50.00,-50.00,-54,31
-1.51,0.00,0.00,0.00,-30.00,-30.00,-53,32
-1.65,0.00,0.00,0.00,-30.00,-30.00,-52,32
-1.83,0.00,0.00,0.00,0.00,0.00,-51,33
-1.86,0.00,0.00,0.00,0.00,0.00,-50,34
-1.75,0.00,0.00,0.00,-37.00,-37.00,-50,34
-1.73,0.00,0.00,0.00,-38.00,-38.00,-50,34
-1.70,0.00,0.00,0.00,-40.00,-40.00,-49,34
-1.74,0.00,0.00,0.00,-36.00,-36.00,-49,34
-1.73,0.00,0.00,0.00,-37.00,-37.00,-49,34
-1.71,0.00,0.00,0.00,-38.00,-38.00,-49,34
-1.75,0.00,0.00,0.00,-37.00,-37.00,-49,34
-1.78,0.00,0.00,0.00,-34.00,-34.00,-49,34
-1.80,0.00,0.00,0.00,-33.00,-33.00,-49,34
-1.85,0.00,0.00,0.00,0.00,0.00,-49,34
-1.95,0.00,0.00,0.00,0.00,0.00,-49,34
-2.05,0.00,0.00,0.00,0.00,0.00,-49,34
-2.18,0.00,0.00,0.00,0.00,0.00,-49,34
-2.31,0.00,0.00,0.00,45.00,45.00,-49,34
-2.42,0.00,0.00,0.00,48.00,48.00,-49,33
-2.54,0.00,0.00,0.00,54.00,54.00,-49,33
-2.76,-0.00,-0.12,0.00,66.00,66.00,-50,32
-2.31,-0.01,-0.20,0.00,30.00,30.00,-52,31
-1.83,-0.01,-0.30,0.00,0.00,0.00,-53,30
-1.51,-0.01,-0.37,0.00,0.00,0.00,-54,29
-1.34,-0.01,-0.40,0.00,-44.00,-44.00,-54,28
-1.32,-0.01,-0.41,0.00,-39.00,-39.00,-55,28
-1.43,-0.01,-0.37,0.00,0.00,0.00,-55,28
-1.56,-0.01,-0.33,0.00,0.00,0.00,-55,28
-1.48,-0.01,-0.30,0.00,0.00,0.00,-55,28
-1.40,-0.01,-0.27,0.00,0.00,0.00,-55,28
-1.31,-0.01,-0.24,0.00,-42.00,-42.00,-55,28
-1.13,-0.01,-0.22,0.00,-50.00,-50.00,-55,29
-1.08,-0.01,-0.17,0.00,-51.00,-51.00,-54,29
-1.00,-0.00,-0.11,0.00,-56.00,-56.00,-54,30
-0.87,0.00,0.00,0.12,-60.00,-60.00,-53,31
-1.14,0.01,0.00,0.20,-45.00,-45.00,-52,32
-1.47,0.01,0.00,0.30,-36.00,-36.00,-51,33
-1.76,0.02,0.14,0.37,-30.00,-30.00,-50,34
-2.09,0.02,0.22,0.42,34.00,34.00,-49,35
-2.35,0.02,0.30,0.43,0.00,0.00,-48,36
-2.41,0.02,0.29,0.39,0.00,0.00,-47,36
-2.32,0.02,0.29,0.35,0.00,0.00,-47,36
-2.25,0.02,0.26,0.31,0.00,0.00,-47,36
-2.30,0.02,0.21,0.28,0.00,0.00,-48,36
-2.37,0.01,0.19,0.25,0.00,0.00,-48,36
-2.48,0.01,0.14,0.23,0.00,0.00,-48,36
-2.62,0.01,0.10,0.21,50.00,50.00,-48,36
